order_id,user_id,sku,quantity,price,total_amount,order_date,status
O20251001069,U20251000980,SKU66871,4,417.83,1671.32,2025-07-28,refunded
O20251001070,U20251000836,SKU62636,2,544.46,1088.92,2025-08-06,paid
O20251001071,U20251000231,SKU66572,3,293.85,881.55,2025-08-02,paid
O20251001072,U20251000914,SKU39009,5,503.41,2517.05,2025-10-10,refunded
O20251001073,U20251000752,SKU68991,5,370.34,1851.7,2025-08-07,shipped
O20251001074,U20251000529,SKU96800,4,638.99,2555.96,2025-08-30,paid
O20251001075,U20251000230,SKU71114,4,315.95,1263.8,2025-08-20,paid
O20251001076,U20251000045,SKU40463,2,131.65,263.3,2025-08-12,shipped
O20251001077,U20251000456,SKU66184,1,192.78,192.78,2025-07-29,refunded
O20251001078,U20251000005,SKU14385,5,183.34,916.7,2025-07-21,refunded
O20251001079,U20251000010,SKU68364,2,284.7,569.4,2025-09-07,shipped
O20251001080,U20251000095,SKU87732,2,504.5,1009.0,2025-10-11,refunded
O20251001081,U20251000265,SKU84450,4,287.21,1148.84,2025-08-16,shipped
O20251001082,U20251000574,SKU79755,5,187.9,939.5,2025-09-27,shipped
O20251001083,U20251000788,SKU84722,1,188.31,188.31,2025-08-08,paid
O20251001084,U20251000324,SKU73519,4,661.48,2645.92,2025-09-25,shipped
O20251001085,U20251000827,SKU36207,5,276.88,1384.4,2025-09-10,shipped
O20251001086,U20251000285,SKU72419,4,400.91,1603.64,2025-09-07,refunded
O20251001087,U20251000932,SKU40989,4,396.82,1587.28,2025-07-18,refunded
O20251001088,U20251000132,SKU74485,1,585.38,585.38,2025-09-05,paid
O20251001089,U20251000938,SKU63493,3,466.53,1399.59,2025-10-05,shipped
O20251001090,U20251000711,SKU11409,4,429.63,1718.52,2025-09-18,shipped
O20251001091,U20251000409,SKU92970,1,186.98,186.98,2025-07-24,refunded
O20251001092,U20251000543,SKU30496,5,510.6,2553.0,2025-09-30,refunded
O20251001093,U20251000651,SKU42432,4,418.68,1674.72,2025-08-18,paid
O20251001094,U20251000618,SKU90528,1,462.45,462.45,2025-10-01,shipped
O20251001095,U20251000678,SKU25410,5,276.96,1384.8,2025-10-05,refunded
O20251001096,U20251000111,SKU23584,3,448.41,1345.23,2025-07-23,paid
O20251001097,U20251000811,SKU71220,4,129.35,517.4,2025-07-16,refunded
O20251001098,U20251000644,SKU81156,5,279.75,1398.75,2025-09-02,paid
O20251001099,U20251000208,SKU34849,3,442.28,1326.84,2025-09-19,paid
O20251001100,U20251000564,SKU91083,2,434.26,868.52,2025-10-06,paid
O20251001101,U20251000553,SKU98638,5,124.85,624.25,2025-09-22,paid
O20251001102,U20251000311,SKU13621,2,475.44,950.88,2025-09-29,paid
O20251001103,U20251000559,SKU34405,3,586.73,1760.19,2025-08-04,refunded
O20251001104,U20251000547,SKU23839,2,358.28,716.56,2025-08-04,refunded
O20251001105,U20251000041,SKU40954,4,248.14,992.56,2025-09-14,shipped
O20251001106,U20251000087,SKU67325,3,493.73,1481.19,2025-09-10,refunded
O20251001107,U20251000870,SKU49061,1,507.04,507.04,2025-09-22,paid
O20251001108,U20251000570,SKU89643,5,199.64,998.2,2025-07-29,shipped
O20251001109,U20251000126,SKU30493,3,339.03,1017.09,2025-08-29,shipped
O20251001110,U20251000468,SKU87930,2,353.8,707.6,2025-09-19,shipped
O20251001111,U20251000591,SKU87193,4,290.31,1161.24,2025-07-19,paid
O20251001112,U20251000925,SKU33018,3,202.81,608.43,2025-09-28,refunded
O20251001113,U20251000439,SKU62856,5,366.36,1831.8,2025-09-14,shipped
O20251001114,U20251000621,SKU76717,3,612.74,1838.22,2025-08-20,shipped
O20251001115,U20251000073,SKU23080,3,344.19,1032.57,2025-09-20,paid
O20251001116,U20251000932,SKU63365,3,657.58,1972.74,2025-07-20,refunded
O20251001117,U20251000896,SKU56368,1,161.99,161.99,2025-08-03,shipped
O20251001118,U20251000865,SKU63493,4,466.53,1866.12,2025-08-27,refunded
O20251001119,U20251000652,SKU14563,5,337.58,1687.9,2025-08-30,shipped
O20251001120,U20251000943,SKU72420,5,180.24,901.2,2025-09-26,refunded
O20251001121,U20251000151,SKU32496,5,544.51,2722.55,2025-08-28,shipped
O20251001122,U20251000642,SKU82771,1,351.53,351.53,2025-09-21,shipped
O20251001123,U20251000837,SKU83276,2,387.78,775.56,2025-08-20,paid
O20251001124,U20251000244,SKU60317,2,361.83,723.66,2025-10-06,paid
O20251001125,U20251000065,SKU54958,5,451.04,2255.2,2025-09-22,shipped
O20251001126,U20251000330,SKU50550,4,504.06,2016.24,2025-10-12,shipped
O20251001127,U20251000324,SKU46782,1,183.04,183.04,2025-09-25,paid
O20251001128,U20251000058,SKU14316,3,186.44,559.32,2025-07-22,refunded
O20251001129,U20251000622,SKU84616,3,301.93,905.79,2025-09-07,shipped
O20251001130,U20251000914,SKU75692,1,444.18,444.18,2025-09-05,paid
O20251001131,U20251000520,SKU45734,3,537.15,1611.45,2025-09-26,paid
O20251001132,U20251000152,SKU72283,3,136.22,408.66,2025-08-13,refunded
O20251001133,U20251000682,SKU35745,1,186.55,186.55,2025-10-10,refunded
O20251001134,U20251000801,SKU79534,3,481.66,1444.98,2025-09-12,paid
O20251001135,U20251000324,SKU96800,5,638.99,3194.95,2025-08-12,refunded
O20251001136,U20251000733,SKU29586,5,154.02,770.1,2025-07-27,paid
O20251001137,U20251000757,SKU72216,5,366.74,1833.7,2025-09-17,shipped
O20251001138,U20251000326,SKU87043,1,195.24,195.24,2025-09-03,paid
O20251001139,U20251000516,SKU75424,1,380.47,380.47,2025-07-21,shipped
O20251001140,U20251000501,SKU49776,5,343.78,1718.9,2025-09-25,shipped
O20251001141,U20251000675,SKU40002,1,389.51,389.51,2025-08-24,shipped
O20251001142,U20251000735,SKU46994,4,189.32,757.28,2025-09-27,paid
O20251001143,U20251000027,SKU12229,5,332.71,1663.55,2025-09-21,paid
O20251001144,U20251000846,SKU33330,2,231.39,462.78,2025-09-18,refunded
O20251001145,U20251000718,SKU60706,5,225.7,1128.5,2025-07-28,shipped
O20251001146,U20251000150,SKU86484,1,248.5,248.5,2025-07-26,paid
O20251001147,U20251000926,SKU78990,5,429.13,2145.65,2025-09-14,paid
O20251001148,U20251000474,SKU48700,3,536.08,1608.24,2025-07-27,shipped
O20251001149,U20251000118,SKU62441,5,192.08,960.4,2025-08-18,paid
O20251001150,U20251000474,SKU95473,3,382.93,1148.79,2025-08-01,shipped
O20251001151,U20251000556,SKU82312,4,221.74,886.96,2025-10-09,shipped
O20251001152,U20251000676,SKU65842,2,537.51,1075.02,2025-09-25,shipped
O20251001153,U20251000351,SKU22504,4,238.5,954.0,2025-07-19,paid
O20251001154,U20251000011,SKU93283,5,575.07,2875.35,2025-08-19,refunded
O20251001155,U20251000272,SKU11236,3,270.31,810.93,2025-08-08,refunded
O20251001156,U20251000582,SKU31449,1,498.55,498.55,2025-07-29,refunded
O20251001157,U20251000077,SKU50635,4,443.06,1772.24,2025-07-29,paid
O20251001158,U20251000193,SKU78797,3,244.61,733.83,2025-09-30,shipped
O20251001159,U20251000516,SKU81595,5,374.99,1874.95,2025-07-27,shipped
O20251001160,U20251000188,SKU77226,1,557.09,557.09,2025-10-13,paid
O20251001161,U20251000010,SKU98829,4,183.54,734.16,2025-08-16,paid
O20251001162,U20251000532,SKU15785,4,486.76,1947.04,2025-07-24,paid
O20251001163,U20251000376,SKU78083,5,96.91,484.55,2025-10-11,shipped
O20251001164,U20251000872,SKU43289,1,221.12,221.12,2025-09-20,paid
O20251001165,U20251000088,SKU95776,1,262.53,262.53,2025-09-29,paid
O20251001166,U20251000169,SKU65207,4,425.98,1703.92,2025-09-09,refunded
O20251001167,U20251000498,SKU71234,2,174.12,348.24,2025-10-10,paid
O20251001168,U20251000934,SKU80189,1,654.58,654.58,2025-08-13,refunded
O20251001169,U20251000224,SKU69474,5,324.9,1624.5,2025-09-13,shipped
O20251001170,U20251000447,SKU36249,5,440.94,2204.7,2025-07-22,shipped
O20251001171,U20251000901,SKU85617,1,605.28,605.28,2025-10-05,refunded
O20251001172,U20251000569,SKU31449,2,498.55,997.1,2025-09-30,shipped
O20251001173,U20251000259,SKU94523,4,510.76,2043.04,2025-09-14,paid
O20251001174,U20251000139,SKU23286,5,439.39,2196.95,2025-10-04,shipped
O20251001175,U20251000738,SKU18829,3,591.85,1775.55,2025-08-17,shipped
O20251001176,U20251000994,SKU76713,2,354.66,709.32,2025-09-21,shipped
O20251001177,U20251000573,SKU84204,5,234.07,1170.35,2025-10-01,shipped
O20251001178,U20251000438,SKU61247,1,434.45,434.45,2025-09-21,refunded
O20251001179,U20251000714,SKU33927,4,290.42,1161.68,2025-07-21,refunded
O20251001180,U20251000807,SKU25199,3,141.8,425.4,2025-10-09,refunded
O20251001181,U20251000568,SKU13236,4,125.1,500.4,2025-08-20,refunded
O20251001182,U20251000737,SKU32358,3,212.61,637.83,2025-10-09,paid
O20251001183,U20251000947,SKU37117,1,621.7,621.7,2025-10-07,shipped
O20251001184,U20251000629,SKU59198,2,115.6,231.2,2025-07-28,shipped
O20251001185,U20251000069,SKU18221,4,383.41,1533.64,2025-08-18,refunded
O20251001186,U20251000309,SKU38565,4,339.47,1357.88,2025-09-06,shipped
O20251001187,U20251000562,SKU34849,4,442.28,1769.12,2025-09-11,shipped
O20251001188,U20251000240,SKU66501,5,453.64,2268.2,2025-09-13,refunded
O20251001189,U20251000307,SKU58698,4,149.88,599.52,2025-08-29,paid
O20251001190,U20251000732,SKU60000,4,215.13,860.52,2025-08-03,shipped
O20251001191,U20251000095,SKU31128,4,331.05,1324.2,2025-08-20,shipped
O20251001192,U20251000345,SKU60402,2,538.5,1077.0,2025-09-29,refunded
O20251001193,U20251000406,SKU37471,1,158.14,158.14,2025-08-25,refunded
O20251001194,U20251000303,SKU14729,4,392.41,1569.64,2025-07-30,refunded
O20251001195,U20251000750,SKU73038,3,288.78,866.34,2025-09-15,refunded
O20251001196,U20251000435,SKU51833,4,577.72,2310.88,2025-08-04,paid
O20251001197,U20251000238,SKU47805,2,214.74,429.48,2025-08-08,shipped
O20251001198,U20251000172,SKU91297,3,484.89,1454.67,2025-08-11,refunded
O20251001199,U20251000466,SKU56336,4,679.47,2717.88,2025-08-02,shipped
O20251001200,U20251000669,SKU27856,1,98.75,98.75,2025-10-10,paid
O20251001201,U20251000690,SKU74722,1,514.45,514.45,2025-08-05,refunded
O20251001202,U20251000999,SKU83644,4,516.24,2064.96,2025-09-21,refunded
O20251001203,U20251000748,SKU11100,1,307.62,307.62,2025-07-24,shipped
O20251001204,U20251000003,SKU74517,5,338.38,1691.9,2025-09-18,shipped
O20251001205,U20251000432,SKU71570,4,129.72,518.88,2025-07-30,shipped
O20251001206,U20251000919,SKU38000,3,440.11,1320.33,2025-08-11,shipped
O20251001207,U20251000821,SKU71570,3,129.72,389.16,2025-09-04,shipped
O20251001208,U20251000743,SKU86048,2,376.11,752.22,2025-08-04,shipped
O20251001209,U20251000833,SKU69136,4,415.12,1660.48,2025-07-23,paid
O20251001210,U20251000648,SKU86879,1,589.09,589.09,2025-07-28,shipped
O20251001211,U20251000195,SKU42810,3,634.35,1903.05,2025-07-24,paid
O20251001212,U20251000469,SKU13334,3,175.94,527.82,2025-09-04,refunded
O20251001213,U20251000512,SKU26450,1,359.76,359.76,2025-09-13,refunded
O20251001214,U20251000279,SKU34849,4,442.28,1769.12,2025-09-06,refunded
O20251001215,U20251000180,SKU57375,3,274.93,824.79,2025-09-25,shipped
O20251001216,U20251000528,SKU82134,1,132.59,132.59,2025-07-17,shipped
O20251001217,U20251000646,SKU60317,5,361.83,1809.15,2025-09-03,paid
O20251001218,U20251000853,SKU56191,1,304.36,304.36,2025-08-09,paid
O20251001219,U20251000893,SKU91202,4,361.01,1444.04,2025-09-07,paid
O20251001220,U20251000618,SKU97509,4,414.66,1658.64,2025-10-04,refunded
O20251001221,U20251000438,SKU75843,3,513.1,1539.3,2025-09-14,shipped
O20251001222,U20251000619,SKU42656,2,281.23,562.46,2025-08-22,shipped
O20251001223,U20251000504,SKU62206,3,434.86,1304.58,2025-08-05,paid
O20251001224,U20251000442,SKU56475,3,259.53,778.59,2025-09-24,shipped
O20251001225,U20251000252,SKU25434,3,280.76,842.28,2025-09-17,paid
O20251001226,U20251000962,SKU95473,3,382.93,1148.79,2025-07-31,shipped
O20251001227,U20251000981,SKU72098,4,78.75,315.0,2025-08-11,paid
O20251001228,U20251000274,SKU14385,5,183.34,916.7,2025-07-22,shipped
O20251001229,U20251000194,SKU88461,5,139.53,697.65,2025-09-14,paid
O20251001230,U20251000418,SKU32084,4,177.39,709.56,2025-08-31,paid
O20251001231,U20251000354,SKU86542,3,592.74,1778.22,2025-08-05,shipped
O20251001232,U20251000588,SKU27466,5,492.79,2463.95,2025-08-08,paid
O20251001233,U20251000383,SKU90241,4,440.84,1763.36,2025-09-26,shipped
O20251001234,U20251000478,SKU86546,5,291.31,1456.55,2025-08-19,shipped
O20251001235,U20251000042,SKU54539,5,429.77,2148.85,2025-10-09,shipped
O20251001236,U20251000052,SKU80189,5,654.58,3272.9,2025-10-05,paid
O20251001237,U20251000786,SKU70163,5,227.86,1139.3,2025-09-27,refunded
O20251001238,U20251000618,SKU99719,1,161.37,161.37,2025-07-23,paid
O20251001239,U20251000715,SKU57777,3,121.07,363.21,2025-07-23,shipped
O20251001240,U20251000780,SKU14467,1,125.64,125.64,2025-08-27,shipped
O20251001241,U20251000958,SKU59340,5,255.84,1279.2,2025-09-15,paid
O20251001242,U20251000423,SKU95848,4,526.98,2107.92,2025-10-12,shipped
O20251001243,U20251000155,SKU75626,3,265.4,796.2,2025-09-23,refunded
O20251001244,U20251000418,SKU21618,2,325.89,651.78,2025-08-29,paid
O20251001245,U20251000862,SKU98638,1,124.85,124.85,2025-07-26,shipped
O20251001246,U20251000407,SKU32164,1,557.66,557.66,2025-08-31,refunded
O20251001247,U20251000669,SKU86202,4,210.09,840.36,2025-09-07,paid
O20251001248,U20251000255,SKU39511,5,378.21,1891.05,2025-08-28,shipped
O20251001249,U20251000547,SKU78538,5,175.37,876.85,2025-09-27,refunded
O20251001250,U20251000585,SKU47224,5,452.07,2260.35,2025-08-15,shipped
O20251001251,U20251000026,SKU30226,1,179.16,179.16,2025-09-13,shipped
O20251001252,U20251000948,SKU67613,3,196.22,588.66,2025-08-31,shipped
O20251001253,U20251000351,SKU88809,1,368.82,368.82,2025-09-17,refunded
O20251001254,U20251000861,SKU24643,5,488.01,2440.05,2025-09-18,shipped
O20251001255,U20251000509,SKU47114,5,195.16,975.8,2025-09-07,refunded
O20251001256,U20251000533,SKU21259,2,495.8,991.6,2025-08-28,paid
O20251001257,U20251000130,SKU33787,2,395.72,791.44,2025-09-11,paid
O20251001258,U20251000619,SKU88697,5,425.88,2129.4,2025-07-18,paid
O20251001259,U20251000377,SKU17302,1,471.15,471.15,2025-08-15,shipped
O20251001260,U20251000782,SKU14999,2,353.11,706.22,2025-07-20,shipped
O20251001261,U20251000070,SKU42710,3,152.36,457.08,2025-08-13,shipped
O20251001262,U20251000892,SKU13845,5,375.97,1879.85,2025-09-24,refunded
O20251001263,U20251000497,SKU65573,3,82.66,247.98,2025-09-11,paid
O20251001264,U20251000242,SKU76713,2,354.66,709.32,2025-10-01,refunded
O20251001265,U20251000145,SKU88804,5,488.7,2443.5,2025-08-17,paid
O20251001266,U20251000969,SKU32957,5,195.76,978.8,2025-09-17,refunded
O20251001267,U20251000102,SKU82134,3,132.59,397.77,2025-08-31,paid
O20251001268,U20251000858,SKU72417,1,397.09,397.09,2025-07-17,shipped
O20251001269,U20251000219,SKU85363,2,361.03,722.06,2025-07-21,paid
O20251001270,U20251000728,SKU79519,1,642.0,642.0,2025-09-13,refunded
O20251001271,U20251000264,SKU78083,1,96.91,96.91,2025-07-23,paid
O20251001272,U20251000902,SKU38565,4,339.47,1357.88,2025-10-12,shipped
O20251001273,U20251000211,SKU12026,2,190.39,380.78,2025-09-13,refunded
O20251001274,U20251000575,SKU61692,2,284.43,568.86,2025-08-21,paid
O20251001275,U20251000112,SKU97297,5,682.49,3412.45,2025-08-10,refunded
O20251001276,U20251000360,SKU15897,4,424.53,1698.12,2025-09-22,paid
O20251001277,U20251000860,SKU93283,4,575.07,2300.28,2025-10-02,paid
O20251001278,U20251000968,SKU76793,5,153.61,768.05,2025-08-29,paid
O20251001279,U20251000959,SKU68440,1,526.23,526.23,2025-07-18,shipped
O20251001280,U20251000304,SKU44602,1,481.78,481.78,2025-09-13,refunded
O20251001281,U20251000810,SKU99935,5,98.09,490.45,2025-09-28,refunded
O20251001282,U20251000405,SKU39056,4,431.08,1724.32,2025-07-23,shipped
O20251001283,U20251000842,SKU29727,1,558.75,558.75,2025-09-03,shipped
O20251001284,U20251000035,SKU55293,3,612.7,1838.1,2025-07-18,paid
O20251001285,U20251000618,SKU96777,1,313.47,313.47,2025-10-01,paid
O20251001286,U20251000835,SKU52583,4,123.81,495.24,2025-09-18,paid
O20251001287,U20251000993,SKU59137,1,492.49,492.49,2025-10-06,paid
O20251001288,U20251000491,SKU95776,4,262.53,1050.12,2025-09-14,paid
O20251001289,U20251000144,SKU49776,4,343.78,1375.12,2025-08-05,paid
O20251001290,U20251000268,SKU60000,5,215.13,1075.65,2025-10-10,shipped
O20251001291,U20251000539,SKU74542,4,156.64,626.56,2025-10-04,shipped
O20251001292,U20251000126,SKU95848,5,526.98,2634.9,2025-07-31,paid
O20251001293,U20251000485,SKU78538,5,175.37,876.85,2025-08-22,refunded
O20251001294,U20251000558,SKU49978,5,275.88,1379.4,2025-08-24,shipped
O20251001295,U20251000705,SKU58100,1,230.68,230.68,2025-07-28,paid
O20251001296,U20251000737,SKU56336,1,679.47,679.47,2025-10-05,shipped
O20251001297,U20251000848,SKU26450,1,359.76,359.76,2025-08-12,refunded
O20251001298,U20251000277,SKU82002,4,248.07,992.28,2025-09-21,shipped
O20251001299,U20251000484,SKU34288,5,674.99,3374.95,2025-08-20,paid
O20251001300,U20251000574,SKU48700,2,536.08,1072.16,2025-08-11,paid
O20251001301,U20251000070,SKU15785,3,486.76,1460.28,2025-09-02,refunded
O20251001302,U20251000867,SKU79755,5,187.9,939.5,2025-09-17,shipped
O20251001303,U20251000948,SKU71737,3,508.13,1524.39,2025-08-30,shipped
O20251001304,U20251000735,SKU78538,5,175.37,876.85,2025-07-29,paid
O20251001305,U20251000365,SKU87043,3,195.24,585.72,2025-08-26,shipped
O20251001306,U20251000129,SKU78289,3,628.69,1886.07,2025-08-27,refunded
O20251001307,U20251000231,SKU59094,3,415.22,1245.66,2025-10-05,shipped
O20251001308,U20251000011,SKU78083,4,96.91,387.64,2025-08-21,shipped
O20251001309,U20251000277,SKU90758,3,272.29,816.87,2025-07-28,refunded
O20251001310,U20251000320,SKU23213,2,428.08,856.16,2025-10-08,refunded
O20251001311,U20251000507,SKU18597,5,156.06,780.3,2025-10-11,shipped
O20251001312,U20251000026,SKU34721,5,472.89,2364.45,2025-09-24,paid
O20251001313,U20251000273,SKU82862,1,486.51,486.51,2025-08-07,paid
O20251001314,U20251000274,SKU23286,1,439.39,439.39,2025-08-15,refunded
O20251001315,U20251000523,SKU98449,5,124.09,620.45,2025-07-23,shipped
O20251001316,U20251000555,SKU23878,2,347.63,695.26,2025-09-28,refunded
O20251001317,U20251000490,SKU72883,5,398.31,1991.55,2025-08-16,shipped
O20251001318,U20251000992,SKU58323,3,380.09,1140.27,2025-10-07,shipped
O20251001319,U20251000993,SKU58839,2,628.44,1256.88,2025-08-20,paid
O20251001320,U20251000826,SKU32018,1,224.33,224.33,2025-08-16,shipped
O20251001321,U20251000527,SKU19488,5,232.15,1160.75,2025-08-24,shipped
O20251001322,U20251000799,SKU38519,2,342.14,684.28,2025-08-28,refunded
O20251001323,U20251000140,SKU44904,5,601.8,3009.0,2025-09-18,shipped
O20251001324,U20251000614,SKU58434,2,449.54,899.08,2025-09-30,refunded
O20251001325,U20251000641,SKU38000,1,440.11,440.11,2025-07-18,refunded
O20251001326,U20251000578,SKU21244,1,433.06,433.06,2025-10-11,paid
O20251001327,U20251000095,SKU91297,2,484.89,969.78,2025-09-11,paid
O20251001328,U20251000683,SKU96089,1,222.1,222.1,2025-09-29,refunded
O20251001329,U20251000005,SKU63323,4,514.62,2058.48,2025-07-27,paid
O20251001330,U20251000627,SKU80835,2,487.53,975.06,2025-09-19,refunded
O20251001331,U20251000156,SKU74485,1,585.38,585.38,2025-10-02,refunded
O20251001332,U20251000285,SKU75319,2,424.02,848.04,2025-09-07,shipped
O20251001333,U20251000391,SKU75692,2,444.18,888.36,2025-08-29,paid
O20251001334,U20251000353,SKU17951,1,373.09,373.09,2025-08-29,shipped
O20251001335,U20251000414,SKU19470,2,266.71,533.42,2025-09-02,refunded
O20251001336,U20251000936,SKU91267,4,132.11,528.44,2025-08-21,shipped
O20251001337,U20251000841,SKU74542,4,156.64,626.56,2025-09-17,shipped
O20251001338,U20251000785,SKU95091,1,412.5,412.5,2025-09-14,paid
O20251001339,U20251000625,SKU88809,1,368.82,368.82,2025-08-07,shipped
O20251001340,U20251000063,SKU42901,1,291.58,291.58,2025-10-08,shipped
O20251001341,U20251000483,SKU34849,1,442.28,442.28,2025-09-04,paid
O20251001342,U20251000300,SKU15785,1,486.76,486.76,2025-10-03,paid
O20251001343,U20251000608,SKU14281,1,506.66,506.66,2025-10-02,shipped
O20251001344,U20251000049,SKU18422,2,483.33,966.66,2025-08-17,paid
O20251001345,U20251000768,SKU23213,5,428.08,2140.4,2025-07-22,refunded
O20251001346,U20251000140,SKU36355,3,431.88,1295.64,2025-09-30,shipped
O20251001347,U20251000647,SKU23367,4,341.42,1365.68,2025-09-08,shipped
O20251001348,U20251000631,SKU68440,1,526.23,526.23,2025-09-16,paid
O20251001349,U20251000824,SKU65842,4,537.51,2150.04,2025-08-03,shipped
O20251001350,U20251000283,SKU83239,2,365.04,730.08,2025-09-19,paid
O20251001351,U20251000649,SKU72482,1,479.5,479.5,2025-09-07,shipped
O20251001352,U20251000769,SKU87581,1,142.87,142.87,2025-08-04,shipped
O20251001353,U20251000721,SKU72216,2,366.74,733.48,2025-08-16,refunded
O20251001354,U20251000054,SKU59004,3,386.73,1160.19,2025-08-30,paid
O20251001355,U20251000709,SKU59198,1,115.6,115.6,2025-08-10,shipped
O20251001356,U20251000097,SKU71998,5,243.69,1218.45,2025-08-18,paid
O20251001357,U20251000041,SKU78289,3,628.69,1886.07,2025-07-21,refunded
O20251001358,U20251000623,SKU26450,4,359.76,1439.04,2025-09-11,refunded
O20251001359,U20251000176,SKU99144,2,305.23,610.46,2025-09-20,refunded
O20251001360,U20251000318,SKU49830,5,236.25,1181.25,2025-07-19,shipped
O20251001361,U20251000781,SKU50867,2,512.11,1024.22,2025-08-22,refunded
O20251001362,U20251000903,SKU48700,1,495.66,495.66,2025-08-29,shipped
O20251001363,U20251000174,SKU17302,4,471.15,1884.6,2025-10-07,shipped
O20251001364,U20251000807,SKU69667,4,628.84,2515.36,2025-07-18,refunded
O20251001365,U20251000404,SKU84560,2,250.75,501.5,2025-09-26,shipped
O20251001366,U20251000189,SKU79519,4,642.0,2568.0,2025-08-25,shipped
O20251001367,U20251000196,SKU56241,2,590.98,1181.96,2025-08-23,refunded
O20251001368,U20251000109,SKU82754,5,548.83,2744.15,2025-08-16,paid
O20251001369,U20251000804,SKU74542,3,156.64,469.92,2025-09-09,refunded
O20251001370,U20251000636,SKU74485,2,585.38,1170.76,2025-08-11,paid
O20251001371,U20251000006,SKU92141,3,164.73,494.19,2025-08-05,refunded
O20251001372,U20251000444,SKU50248,3,604.2,1812.6,2025-08-07,paid
O20251001373,U20251000365,SKU34700,3,205.24,615.72,2025-07-31,refunded
O20251001374,U20251000286,SKU21244,2,433.06,866.12,2025-09-07,refunded
O20251001375,U20251000433,SKU75424,1,380.47,380.47,2025-09-20,paid
O20251001376,U20251000325,SKU47896,4,651.68,2606.72,2025-08-21,paid
O20251001377,U20251000047,SKU94687,3,427.35,1282.05,2025-09-15,paid
O20251001378,U20251000221,SKU65544,3,540.76,1622.28,2025-08-16,shipped
O20251001379,U20251000017,SKU38565,5,339.47,1697.35,2025-09-29,refunded
O20251001380,U20251000432,SKU23080,3,344.19,1032.57,2025-10-02,refunded
O20251001381,U20251000586,SKU75248,4,275.51,1102.04,2025-08-21,shipped
O20251001382,U20251000287,SKU28489,2,147.84,295.68,2025-08-11,paid
O20251001383,U20251000887,SKU90717,5,272.38,1361.9,2025-10-04,refunded
O20251001384,U20251000698,SKU65077,2,509.01,1018.02,2025-10-03,refunded
O20251001385,U20251000915,SKU18829,4,591.85,2367.4,2025-09-29,paid
O20251001386,U20251000428,SKU72417,1,397.09,397.09,2025-09-30,refunded
O20251001387,U20251000100,SKU55913,4,430.19,1720.76,2025-09-20,shipped
O20251001388,U20251000591,SKU48700,4,536.08,2144.32,2025-07-24,paid
O20251001389,U20251000921,SKU56241,1,590.98,590.98,2025-09-09,shipped
O20251001390,U20251000739,SKU22340,4,343.52,1374.08,2025-08-17,paid
O20251001391,U20251000762,SKU10113,3,425.62,1276.86,2025-08-27,refunded
O20251001392,U20251000831,SKU75248,3,275.51,826.53,2025-09-21,shipped
O20251001393,U20251000821,SKU55180,4,470.24,1880.96,2025-07-21,refunded
O20251001394,U20251000706,SKU92038,5,184.37,921.85,2025-09-26,refunded
O20251001395,U20251000269,SKU48866,5,216.63,1083.15,2025-10-04,paid
O20251001396,U20251000319,SKU85149,4,424.71,1698.84,2025-09-11,refunded
O20251001397,U20251000637,SKU76768,1,643.36,643.36,2025-08-19,refunded
O20251001398,U20251000147,SKU19151,4,177.52,710.08,2025-09-16,refunded
O20251001399,U20251000078,SKU35733,3,331.57,994.71,2025-08-14,shipped
O20251001400,U20251000437,SKU28460,5,142.05,710.25,2025-08-15,shipped
O20251001401,U20251000303,SKU43054,3,284.39,853.17,2025-08-17,paid
O20251001402,U20251000397,SKU58296,3,470.62,1411.86,2025-08-22,shipped
O20251001403,U20251000546,SKU12768,1,493.95,493.95,2025-09-22,paid
O20251001404,U20251000035,SKU51853,4,637.12,2548.48,2025-07-22,paid
O20251001405,U20251000065,SKU45734,5,537.15,2685.75,2025-07-26,refunded
O20251001406,U20251000711,SKU79534,4,481.66,1926.64,2025-07-29,shipped
O20251001407,U20251000512,SKU52437,3,224.68,674.04,2025-08-21,refunded
O20251001408,U20251000478,SKU80261,3,372.56,1117.68,2025-09-13,shipped
O20251001409,U20251000274,SKU82521,4,333.17,1332.68,2025-08-03,refunded
O20251001410,U20251000818,SKU57693,1,523.5,523.5,2025-09-25,shipped
O20251001411,U20251000148,SKU92495,1,115.96,115.96,2025-10-10,refunded
O20251001412,U20251000794,SKU32018,3,224.33,672.99,2025-09-07,shipped
O20251001413,U20251000320,SKU62206,4,434.86,1739.44,2025-09-13,shipped
O20251001414,U20251000191,SKU93152,4,457.2,1828.8,2025-10-12,shipped
O20251001415,U20251000319,SKU51566,5,405.83,2029.15,2025-10-08,refunded
O20251001416,U20251000513,SKU59137,4,492.49,1969.96,2025-08-22,paid
O20251001417,U20251000401,SKU14625,4,333.5,1334.0,2025-08-13,shipped
O20251001418,U20251000363,SKU84734,1,534.89,534.89,2025-07-27,shipped
O20251001419,U20251000692,SKU14729,1,392.41,392.41,2025-07-23,shipped
O20251001420,U20251000535,SKU14316,1,186.44,186.44,2025-09-30,paid
O20251001421,U20251000135,SKU57693,1,523.5,523.5,2025-10-11,paid
O20251001422,U20251000109,SKU68061,4,536.39,2145.56,2025-08-01,paid
O20251001423,U20251000658,SKU61453,3,208.12,624.36,2025-08-11,paid
O20251001424,U20251000635,SKU53380,5,226.69,1133.45,2025-08-02,shipped
O20251001425,U20251000030,SKU57375,1,274.93,274.93,2025-07-23,shipped
